subjectR,conditionR,stimStyle,frequency,channelR,runR,fftValue
S1,hybrid-12Hz,hybrid,12,FC2,7,1.10847956473547
S1,hybrid-12Hz,hybrid,12,FC2,8,0.608694347625346
S1,hybrid-12Hz,hybrid,12,FC2,9,0.331759507965883
S1,hybrid-12Hz,hybrid,12,FC2,10,1.10899088126259
S1,hybrid-12Hz,hybrid,12,FC2,11,0.29471762386618
S1,hybrid-12Hz,hybrid,12,FC2,12,1.32076341589423
S1,hybrid-12Hz,hybrid,12,FC2,13,0.705679668732582
S1,hybrid-12Hz,hybrid,12,FC2,14,1.04404295418627
S1,hybrid-12Hz,hybrid,12,FC2,15,0.658814874819319
S1,hybrid-12Hz,hybrid,12,FC2,16,1.03846769458527
S1,hybrid-12Hz,hybrid,12,FC2,17,0.539753203122786
S1,hybrid-12Hz,hybrid,12,FC2,18,1.26038102130236
S1,hybrid-12Hz,hybrid,12,FC2,19,0.698665229062744
S1,hybrid-12Hz,hybrid,12,FC2,20,0.605579397319417
S1,hybrid-12Hz,hybrid,12,FC2,21,0.781094399750729
S1,hybrid-12Hz,hybrid,12,FC2,22,0.483631602807467
S1,hybrid-12Hz,hybrid,12,FC2,23,1.5438443539495
S1,hybrid-12Hz,hybrid,12,FC2,24,0.536413362560837
S1,hybrid-12Hz,hybrid,12,FC2,25,0.560094468897707
S1,hybrid-12Hz,hybrid,12,FC2,26,1.40298692308016
S1,hybrid-12Hz,hybrid,12,FC2,27,0.243545066071738
S1,hybrid-12Hz,hybrid,12,FC2,28,0.263266576412814
S1,hybrid-12Hz,hybrid,12,FC2,29,0.766283646866101
S1,hybrid-12Hz,hybrid,12,FC2,30,1.23035739769722
S1,hybrid-12Hz,hybrid,12,FC2,31,0.398461324776056
S1,hybrid-12Hz,hybrid,12,FC2,32,0.166148126163307
S1,hybrid-12Hz,hybrid,12,FC2,33,0.608046984145224
S1,hybrid-12Hz,hybrid,12,FC2,34,0.862830173304194
S1,hybrid-12Hz,hybrid,12,FC2,35,0.963549639043651
S1,hybrid-12Hz,hybrid,12,FC2,36,0.404843666380936
S1,hybrid-12Hz,hybrid,12,FC6,1,0.349790808894416
S1,hybrid-12Hz,hybrid,12,FC6,2,0.270628045751341
S1,hybrid-12Hz,hybrid,12,FC6,3,0.935474838936411
S1,hybrid-12Hz,hybrid,12,FC6,4,0.170709633829846
S1,hybrid-12Hz,hybrid,12,FC6,5,0.674183837382024
S1,hybrid-12Hz,hybrid,12,FC6,6,0.387281260517992
S1,hybrid-12Hz,hybrid,12,FC6,7,0.61991597318724
S1,hybrid-12Hz,hybrid,12,FC6,8,0.149399419221337
S1,hybrid-12Hz,hybrid,12,FC6,9,0.083637065977832
S1,hybrid-12Hz,hybrid,12,FC6,10,0.730988334317681
S1,hybrid-12Hz,hybrid,12,FC6,11,0.392797131496067
S1,hybrid-12Hz,hybrid,12,FC6,12,1.07982398968469
S1,hybrid-12Hz,hybrid,12,FC6,13,0.18694418957553
S1,hybrid-12Hz,hybrid,12,FC6,14,0.736428002668844
S1,hybrid-12Hz,hybrid,12,FC6,15,0.144308607741198
S1,hybrid-12Hz,hybrid,12,FC6,16,0.588575937693493
S1,hybrid-12Hz,hybrid,12,FC6,17,0.219225837677298
S1,hybrid-12Hz,hybrid,12,FC6,18,0.854710165165361
S1,hybrid-12Hz,hybrid,12,FC6,19,0.412574914656267
S1,hybrid-12Hz,hybrid,12,FC6,20,0.317218971225531
S1,hybrid-12Hz,hybrid,12,FC6,21,0.19875178675757
S1,hybrid-12Hz,hybrid,12,FC6,22,0.336944438866246
S1,hybrid-12Hz,hybrid,12,FC6,23,0.865126258042402
S1,hybrid-12Hz,hybrid,12,FC6,24,0.14726413266901
S1,hybrid-12Hz,hybrid,12,FC6,25,0.481417911421955
S1,hybrid-12Hz,hybrid,12,FC6,26,0.915787224437117
S1,hybrid-12Hz,hybrid,12,FC6,27,0.13177373238958
S1,hybrid-12Hz,hybrid,12,FC6,28,0.161580360396281
S1,hybrid-12Hz,hybrid,12,FC6,29,0.47394708968119
S1,hybrid-12Hz,hybrid,12,FC6,30,0.950480644507328
S1,hybrid-12Hz,hybrid,12,FC6,31,0.465142709334173
S1,hybrid-12Hz,hybrid,12,FC6,32,0.119316942654389
S1,hybrid-12Hz,hybrid,12,FC6,33,0.306754176909521
S1,hybrid-12Hz,hybrid,12,FC6,34,0.749536216703483
S1,hybrid-12Hz,hybrid,12,FC6,35,0.689379905257859
S1,hybrid-12Hz,hybrid,12,FC6,36,0.323281343551422
S1,hybrid-12Hz,hybrid,12,T7,1,0.627186678847281
S1,hybrid-12Hz,hybrid,12,T7,2,0.319729734183104
S1,hybrid-12Hz,hybrid,12,T7,3,0.471243496549952
S1,hybrid-12Hz,hybrid,12,T7,4,0.299232339481714
S1,hybrid-12Hz,hybrid,12,T7,5,0.667840468479891
S1,hybrid-12Hz,hybrid,12,T7,6,0.0494141034649253
S1,hybrid-12Hz,hybrid,12,T7,7,0.597070593969712
S1,hybrid-12Hz,hybrid,12,T7,8,0.36045389781727
S1,hybrid-12Hz,hybrid,12,T7,9,0.310134131372088
S1,hybrid-12Hz,hybrid,12,T7,10,0.419139680895612
S1,hybrid-12Hz,hybrid,12,T7,11,0.276033328829464
S1,hybrid-12Hz,hybrid,12,T7,12,0.183469727847653
S1,hybrid-12Hz,hybrid,12,T7,13,0.575545806380761
S1,hybrid-12Hz,hybrid,12,T7,14,0.14822025367548
S1,hybrid-12Hz,hybrid,12,T7,15,0.344026178098338
S1,hybrid-12Hz,hybrid,12,T7,16,0.437580930859473
S1,hybrid-12Hz,hybrid,12,T7,17,0.299640769103955
S1,hybrid-12Hz,hybrid,12,T7,18,0.423325901275074
S1,hybrid-12Hz,hybrid,12,T7,19,0.359562058952376
S1,hybrid-12Hz,hybrid,12,T7,20,0.264460914131985
S1,hybrid-12Hz,hybrid,12,T7,21,0.533276268363147
S1,hybrid-12Hz,hybrid,12,T7,22,0.114264498916856
S1,hybrid-12Hz,hybrid,12,T7,23,0.692502024432702
S1,hybrid-12Hz,hybrid,12,T7,24,0.316553347320839
S1,hybrid-12Hz,hybrid,12,T7,25,0.299354289307377
S1,hybrid-12Hz,hybrid,12,T7,26,0.531390812898542
S1,hybrid-12Hz,hybrid,12,T7,27,0.507760672993221
S1,hybrid-12Hz,hybrid,12,T7,28,0.753400215737903
S1,hybrid-12Hz,hybrid,12,T7,29,0.539279822511497
S1,hybrid-12Hz,hybrid,12,T7,30,0.53538967922946
S1,hybrid-12Hz,hybrid,12,T7,31,0.285091887071429
S1,hybrid-12Hz,hybrid,12,T7,32,0.271861305242251
S1,hybrid-12Hz,hybrid,12,T7,33,0.248092984771068
S1,hybrid-12Hz,hybrid,12,T7,34,0.538239959714795
S1,hybrid-12Hz,hybrid,12,T7,35,0.676609618768963
S1,hybrid-12Hz,hybrid,12,T7,36,0.148787368519691
S1,hybrid-12Hz,hybrid,12,C3,1,0.778840034495027
S1,hybrid-12Hz,hybrid,12,C3,2,0.660787875863692
S1,hybrid-12Hz,hybrid,12,C3,3,1.36839039078883
S1,hybrid-12Hz,hybrid,12,C3,4,0.420600798836328
S1,hybrid-12Hz,hybrid,12,C3,5,1.02053693429603
S1,hybrid-12Hz,hybrid,12,C3,6,0.120213999620944
S1,hybrid-12Hz,hybrid,12,C3,7,1.07071038010217
S1,hybrid-12Hz,hybrid,12,C3,8,0.555461154112714
S1,hybrid-12Hz,hybrid,12,C3,9,0.598428882841733
S1,hybrid-12Hz,hybrid,12,C3,10,0.823308020012811
S1,hybrid-12Hz,hybrid,12,C3,11,0.384163328912613
S1,hybrid-12Hz,hybrid,12,C3,12,0.633932249178831
S1,hybrid-12Hz,hybrid,12,C3,13,0.911093659146265
S1,hybrid-12Hz,hybrid,12,C3,14,0.65374199056526
S1,hybrid-12Hz,hybrid,12,C3,15,0.744768007263926
S1,hybrid-12Hz,hybrid,12,C3,16,0.976322929535095
S1,hybrid-12Hz,hybrid,12,C3,17,0.701629060715032
S1,hybrid-12Hz,hybrid,12,C3,18,1.02759760518003
S1,hybrid-12Hz,hybrid,12,C3,19,0.744309537778007
S1,hybrid-12Hz,hybrid,12,C3,20,0.842405859301881
S1,hybrid-12Hz,hybrid,12,C3,21,0.808072709294862
S1,hybrid-12Hz,hybrid,12,C3,22,0.299791576121246
S1,hybrid-12Hz,hybrid,12,C3,23,1.44746061798627
S1,hybrid-12Hz,hybrid,12,C3,24,0.663697546864558
S1,hybrid-12Hz,hybrid,12,C3,25,0.63418118075689
S1,hybrid-12Hz,hybrid,12,C3,26,0.979027407318594
S1,hybrid-12Hz,hybrid,12,C3,27,0.469772127344253
S1,hybrid-12Hz,hybrid,12,C3,28,0.807386404370896
S1,hybrid-12Hz,hybrid,12,C3,29,0.895141101728612
S1,hybrid-12Hz,hybrid,12,C3,30,0.992498884655391
S1,hybrid-12Hz,hybrid,12,C3,31,0.422012877703645
S1,hybrid-12Hz,hybrid,12,C3,32,0.535385097512987
S1,hybrid-12Hz,hybrid,12,C3,33,0.733465511308759
S1,hybrid-12Hz,hybrid,12,C3,34,0.740931265344387
S1,hybrid-12Hz,hybrid,12,C3,35,1.09885665936358
S1,hybrid-12Hz,hybrid,12,C3,36,0.166329050033114
S1,hybrid-12Hz,hybrid,12,Cz,1,0.780202953853477
S1,hybrid-12Hz,hybrid,12,Cz,2,0.843664026718546
S1,hybrid-12Hz,hybrid,12,Cz,3,2.20271250722174
S1,hybrid-12Hz,hybrid,12,Cz,4,0.212412021159115
S1,hybrid-12Hz,hybrid,12,Cz,5,1.29898046734501
S1,hybrid-12Hz,hybrid,12,Cz,6,0.222038128955434
S1,hybrid-12Hz,hybrid,12,Cz,7,1.64686264821081
S1,hybrid-12Hz,hybrid,12,Cz,8,0.681431218760387
S1,hybrid-12Hz,hybrid,12,Cz,9,0.600348389936589
S1,hybrid-12Hz,hybrid,12,Cz,10,1.05421907151016
S1,hybrid-12Hz,hybrid,12,Cz,11,0.535750228708165
S1,hybrid-12Hz,hybrid,12,Cz,12,1.59511254784144
S1,hybrid-12Hz,hybrid,12,Cz,13,1.33425023964686
S1,hybrid-12Hz,hybrid,12,Cz,14,1.09514208643414
S1,hybrid-12Hz,hybrid,12,Cz,15,0.701357911236734
S1,hybrid-12Hz,hybrid,12,Cz,16,1.35137692768567
S1,hybrid-12Hz,hybrid,12,Cz,17,0.839638928255637
S1,hybrid-12Hz,hybrid,12,Cz,18,1.51077735300483
S1,hybrid-12Hz,hybrid,12,Cz,19,0.937397815277413
S1,hybrid-12Hz,hybrid,12,Cz,20,0.955334887387015
S1,hybrid-12Hz,hybrid,12,Cz,21,1.22220398833809
S1,hybrid-12Hz,hybrid,12,Cz,22,0.495574184238293
S1,hybrid-12Hz,hybrid,12,Cz,23,1.97200416469858
S1,hybrid-12Hz,hybrid,12,Cz,24,0.862956086865595
S1,hybrid-12Hz,hybrid,12,Cz,25,0.81836682222032
S1,hybrid-12Hz,hybrid,12,Cz,26,1.47700506069297
S1,hybrid-12Hz,hybrid,12,Cz,27,0.544659066848162
S1,hybrid-12Hz,hybrid,12,Cz,28,0.540696663396442
S1,hybrid-12Hz,hybrid,12,Cz,29,1.05686663399543
S1,hybrid-12Hz,hybrid,12,Cz,30,1.52638787697444
S1,hybrid-12Hz,hybrid,12,Cz,31,0.69493398103149
S1,hybrid-12Hz,hybrid,12,Cz,32,0.614657940760477
S1,hybrid-12Hz,hybrid,12,Cz,33,0.871153111154184
S1,hybrid-12Hz,hybrid,12,Cz,34,0.927952156065835
S1,hybrid-12Hz,hybrid,12,Cz,35,1.24241381982069
S1,hybrid-12Hz,hybrid,12,Cz,36,0.324834530535134
S1,hybrid-12Hz,hybrid,12,C4,1,0.0779415918352385
S1,hybrid-12Hz,hybrid,12,C4,2,0.488637614822968
S1,hybrid-12Hz,hybrid,12,C4,3,1.44462604941991
S1,hybrid-12Hz,hybrid,12,C4,4,0.227144193731795
S1,hybrid-12Hz,hybrid,12,C4,5,0.844574478765018
S1,hybrid-12Hz,hybrid,12,C4,6,0.207458769114976
S1,hybrid-12Hz,hybrid,12,C4,7,1.14771390206722
S1,hybrid-12Hz,hybrid,12,C4,8,0.18760148116499
S1,hybrid-12Hz,hybrid,12,C4,9,0.158699640370919
S1,hybrid-12Hz,hybrid,12,C4,10,0.63449282290837
S1,hybrid-12Hz,hybrid,12,C4,11,0.343137921945416
S1,hybrid-12Hz,hybrid,12,C4,12,1.36511393774542
S1,hybrid-12Hz,hybrid,12,C4,13,0.789447855069409
S1,hybrid-12Hz,hybrid,12,C4,14,0.618794959409753
S1,hybrid-12Hz,hybrid,12,C4,15,0.193854595552518
S1,hybrid-12Hz,hybrid,12,C4,16,0.946092431293548
S1,hybrid-12Hz,hybrid,12,C4,17,0.434077141468947
S1,hybrid-12Hz,hybrid,12,C4,18,0.87912093910853
S1,hybrid-12Hz,hybrid,12,C4,19,0.509835927274358
S1,hybrid-12Hz,hybrid,12,C4,20,0.509013127921759
S1,hybrid-12Hz,hybrid,12,C4,21,0.587059461986156
S1,hybrid-12Hz,hybrid,12,C4,22,0.413848032918026
S1,hybrid-12Hz,hybrid,12,C4,23,1.31061727286486
S1,hybrid-12Hz,hybrid,12,C4,24,0.384392423859991
S1,hybrid-12Hz,hybrid,12,C4,25,0.30351657358312
S1,hybrid-12Hz,hybrid,12,C4,26,0.951831301525583
S1,hybrid-12Hz,hybrid,12,C4,27,0.110988679419798
S1,hybrid-12Hz,hybrid,12,C4,28,0.515016269048186
S1,hybrid-12Hz,hybrid,12,C4,29,0.581756810505089
S1,hybrid-12Hz,hybrid,12,C4,30,1.15378805750816
S1,hybrid-12Hz,hybrid,12,C4,31,0.604879799677403
S1,hybrid-12Hz,hybrid,12,C4,32,0.46206685901245
S1,hybrid-12Hz,hybrid,12,C4,33,0.276094321479397
S1,hybrid-12Hz,hybrid,12,C4,34,0.721823925873509
S1,hybrid-12Hz,hybrid,12,C4,35,0.8496577127589
S1,hybrid-12Hz,hybrid,12,C4,36,0.437522522570031
S1,hybrid-12Hz,hybrid,12,T8,1,0.136393973724472
S1,hybrid-12Hz,hybrid,12,T8,2,0.325826530197776
S1,hybrid-12Hz,hybrid,12,T8,3,0.633367381543933
S1,hybrid-12Hz,hybrid,12,T8,4,0.114421815640496
S1,hybrid-12Hz,hybrid,12,T8,5,0.273272995415327
S1,hybrid-12Hz,hybrid,12,T8,6,0.311518823648458
S1,hybrid-12Hz,hybrid,12,T8,7,0.48610059214799
S1,hybrid-12Hz,hybrid,12,T8,8,0.0159301178048409
S1,hybrid-12Hz,hybrid,12,T8,9,0.116296943474781
S1,hybrid-12Hz,hybrid,12,T8,10,0.387943706277709
S1,hybrid-12Hz,hybrid,12,T8,11,0.23215375269974
S1,hybrid-12Hz,hybrid,12,T8,12,0.759527766289431
S1,hybrid-12Hz,hybrid,12,T8,13,0.241983853933869
S1,hybrid-12Hz,hybrid,12,T8,14,0.450333009374887
S1,hybrid-12Hz,hybrid,12,T8,15,0.281243411421963
S1,hybrid-12Hz,hybrid,12,T8,16,0.347021382130935
S1,hybrid-12Hz,hybrid,12,T8,17,0.139083053046425
S1,hybrid-12Hz,hybrid,12,T8,18,0.54350960030452
S1,hybrid-12Hz,hybrid,12,T8,19,0.245923061151688
S1,hybrid-12Hz,hybrid,12,T8,20,0.401808506819042
S1,hybrid-12Hz,hybrid,12,T8,21,0.137573499390977
S1,hybrid-12Hz,hybrid,12,T8,22,0.473938475161192
S1,hybrid-12Hz,hybrid,12,T8,23,0.501204040776667
S1,hybrid-12Hz,hybrid,12,T8,24,0.0628958582569661
S1,hybrid-12Hz,hybrid,12,T8,25,0.41407225033015
S1,hybrid-12Hz,hybrid,12,T8,26,0.470636798837159
S1,hybrid-12Hz,hybrid,12,T8,27,0.34594634258641
S1,hybrid-12Hz,hybrid,12,T8,28,0.0732359871439865
S1,hybrid-12Hz,hybrid,12,T8,29,0.300525531967914
S1,hybrid-12Hz,hybrid,12,T8,30,0.604276930299509
S1,hybrid-12Hz,hybrid,12,T8,31,0.408300963324957
S1,hybrid-12Hz,hybrid,12,T8,32,0.140067500991117
S1,hybrid-12Hz,hybrid,12,T8,33,0.0821875035679655
S1,hybrid-12Hz,hybrid,12,T8,34,0.69360142718485
S1,hybrid-12Hz,hybrid,12,T8,35,0.44027896213745
S1,hybrid-12Hz,hybrid,12,T8,36,0.424631303273471
S1,hybrid-12Hz,hybrid,12,CP5,1,0.722356785604034
S1,hybrid-12Hz,hybrid,12,CP5,2,0.615763812904817
S1,hybrid-12Hz,hybrid,12,CP5,3,0.90290738216147
S1,hybrid-12Hz,hybrid,12,CP5,4,0.345085806139093
S1,hybrid-12Hz,hybrid,12,CP5,5,0.862442250011797
S1,hybrid-12Hz,hybrid,12,CP5,6,0.269809936793087
S1,hybrid-12Hz,hybrid,12,CP5,7,1.07831419411765
S1,hybrid-12Hz,hybrid,12,CP5,8,0.375369302063421
S1,hybrid-12Hz,hybrid,12,CP5,9,0.61888690892123
S1,hybrid-12Hz,hybrid,12,CP5,10,0.674397191128356
S1,hybrid-12Hz,hybrid,12,CP5,11,0.3527759053253
S1,hybrid-12Hz,hybrid,12,CP5,12,0.212893593264332
S1,hybrid-12Hz,hybrid,12,CP5,13,0.836791549192197
S1,hybrid-12Hz,hybrid,12,CP5,14,0.289343505216199
S1,hybrid-12Hz,hybrid,12,CP5,15,0.457228965353823
S1,hybrid-12Hz,hybrid,12,CP5,16,0.895812146401887
S1,hybrid-12Hz,hybrid,12,CP5,17,0.642207406072282
S1,hybrid-12Hz,hybrid,12,CP5,18,0.703106753417433
S1,hybrid-12Hz,hybrid,12,CP5,19,0.613767324058797
S1,hybrid-12Hz,hybrid,12,CP5,20,0.667208556339776
S1,hybrid-12Hz,hybrid,12,CP5,21,0.616735597930861
S1,hybrid-12Hz,hybrid,12,CP5,22,0.163042374362793
S1,hybrid-12Hz,hybrid,12,CP5,23,1.26033469328858
S1,hybrid-12Hz,hybrid,12,CP5,24,0.7085925657791
S1,hybrid-12Hz,hybrid,12,CP5,25,0.337675780848499
S1,hybrid-12Hz,hybrid,12,CP5,26,0.544303293808937
S1,hybrid-12Hz,hybrid,12,CP5,27,0.503654517175624
S1,hybrid-12Hz,hybrid,12,CP5,28,0.834403046757518
S1,hybrid-12Hz,hybrid,12,CP5,29,0.63763222715731
S1,hybrid-12Hz,hybrid,12,CP5,30,0.723738894732438
S1,hybrid-12Hz,hybrid,12,CP5,31,0.400860145204634
S1,hybrid-12Hz,hybrid,12,CP5,32,0.702061637404905
S1,hybrid-12Hz,hybrid,12,CP5,33,0.568568052267384
S1,hybrid-12Hz,hybrid,12,CP5,34,0.6567156467771
S1,hybrid-12Hz,hybrid,12,CP5,35,0.987266961653466
S1,hybrid-12Hz,hybrid,12,CP5,36,0.0787879812994307
S1,hybrid-12Hz,hybrid,12,CP1,1,0.792621873593142
S1,hybrid-12Hz,hybrid,12,CP1,2,1.02951067116639
S1,hybrid-12Hz,hybrid,12,CP1,3,2.08845586962227
S1,hybrid-12Hz,hybrid,12,CP1,4,0.267006582327462
S1,hybrid-12Hz,hybrid,12,CP1,5,1.24185593713101
S1,hybrid-12Hz,hybrid,12,CP1,6,0.583469930783372
S1,hybrid-12Hz,hybrid,12,CP1,7,1.67113003036966
S1,hybrid-12Hz,hybrid,12,CP1,8,0.53127501242542
S1,hybrid-12Hz,hybrid,12,CP1,9,0.88434555888876
S1,hybrid-12Hz,hybrid,12,CP1,10,0.894170715302891
S1,hybrid-12Hz,hybrid,12,CP1,11,0.594114725491673
S1,hybrid-12Hz,hybrid,12,CP1,12,0.820047340268047
S1,hybrid-12Hz,hybrid,12,CP1,13,1.58220739210445
S1,hybrid-12Hz,hybrid,12,CP1,14,0.789815240139505
S1,hybrid-12Hz,hybrid,12,CP1,15,0.774485963576475
S1,hybrid-12Hz,hybrid,12,CP1,16,1.22491872912111
S1,hybrid-12Hz,hybrid,12,CP1,17,0.968906141529705
S1,hybrid-12Hz,hybrid,12,CP1,18,1.18708895587057
S1,hybrid-12Hz,hybrid,12,CP1,19,1.19873597734532
S1,hybrid-12Hz,hybrid,12,CP1,20,1.13195404302192
S1,hybrid-12Hz,hybrid,12,CP1,21,0.954270224026193
S1,hybrid-12Hz,hybrid,12,CP1,22,0.365344698257413
S1,hybrid-12Hz,hybrid,12,CP1,23,2.12031582873435
S1,hybrid-12Hz,hybrid,12,CP1,24,1.2298062940647
S1,hybrid-12Hz,hybrid,12,CP1,25,0.665026325090482
S1,hybrid-12Hz,hybrid,12,CP1,26,1.07062916303267
S1,hybrid-12Hz,hybrid,12,CP1,27,0.749017196989838
S1,hybrid-12Hz,hybrid,12,CP1,28,1.1394682468512
S1,hybrid-12Hz,hybrid,12,CP1,29,1.08260134484442
S1,hybrid-12Hz,hybrid,12,CP1,30,1.39341184569889
S1,hybrid-12Hz,hybrid,12,CP1,31,0.919098871828046
S1,hybrid-12Hz,hybrid,12,CP1,32,1.1541415710675
S1,hybrid-12Hz,hybrid,12,CP1,33,0.809562470360618
S1,hybrid-12Hz,hybrid,12,CP1,34,0.530796809390239
S1,hybrid-12Hz,hybrid,12,CP1,35,1.41966872147121
S1,hybrid-12Hz,hybrid,12,CP1,36,0.0377160434276155
S1,hybrid-12Hz,hybrid,12,CP2,1,0.215212194083203
S1,hybrid-12Hz,hybrid,12,CP2,2,0.980094995903375
S1,hybrid-12Hz,hybrid,12,CP2,3,2.08510690385142
S1,hybrid-12Hz,hybrid,12,CP2,4,0.165503385640789
S1,hybrid-12Hz,hybrid,12,CP2,5,1.01000070487846
S1,hybrid-12Hz,hybrid,12,CP2,6,0.461835059573914
S1,hybrid-12Hz,hybrid,12,CP2,7,1.63548412961064
S1,hybrid-12Hz,hybrid,12,CP2,8,0.359272388025791
S1,hybrid-12Hz,hybrid,12,CP2,9,0.552405007150723
S1,hybrid-12Hz,hybrid,12,CP2,10,0.615176132976093
S1,hybrid-12Hz,hybrid,12,CP2,11,0.755989037449475
S1,hybrid-12Hz,hybrid,12,CP2,12,1.36689866782695
S1,hybrid-12Hz,hybrid,12,CP2,13,1.58824119250071
S1,hybrid-12Hz,hybrid,12,CP2,14,0.750122444088729
S1,hybrid-12Hz,hybrid,12,CP2,15,0.424685755182624
S1,hybrid-12Hz,hybrid,12,CP2,16,1.17115881475918
S1,hybrid-12Hz,hybrid,12,CP2,17,0.798029921260702
S1,hybrid-12Hz,hybrid,12,CP2,18,1.050125558167
S1,hybrid-12Hz,hybrid,12,CP2,19,0.785213022288464
S1,hybrid-12Hz,hybrid,12,CP2,20,0.769046288671415
S1,hybrid-12Hz,hybrid,12,CP2,21,0.59732111177412
S1,hybrid-12Hz,hybrid,12,CP2,22,0.569131976758497
S1,hybrid-12Hz,hybrid,12,CP2,23,2.10123878802085
S1,hybrid-12Hz,hybrid,12,CP2,24,1.02659623551671
S1,hybrid-12Hz,hybrid,12,CP2,25,0.403861525202555
S1,hybrid-12Hz,hybrid,12,CP2,26,1.04718711956072
S1,hybrid-12Hz,hybrid,12,CP2,27,0.541259402531432
S1,hybrid-12Hz,hybrid,12,CP2,28,0.8842774477029
S1,hybrid-12Hz,hybrid,12,CP2,29,0.770081652037449
S1,hybrid-12Hz,hybrid,12,CP2,30,1.39123338566624
S1,hybrid-12Hz,hybrid,12,CP2,31,0.687361800086183
S1,hybrid-12Hz,hybrid,12,CP2,32,1.07193831005757
S1,hybrid-12Hz,hybrid,12,CP2,33,0.317916726198312
S1,hybrid-12Hz,hybrid,12,CP2,34,0.627593029243429
S1,hybrid-12Hz,hybrid,12,CP2,35,1.19293030674445
S1,hybrid-12Hz,hybrid,12,CP2,36,0.383051364979339
S1,hybrid-12Hz,hybrid,12,CP6,1,0.592211520955839
S1,hybrid-12Hz,hybrid,12,CP6,2,0.538212678234866
S1,hybrid-12Hz,hybrid,12,CP6,3,0.950279367222824
S1,hybrid-12Hz,hybrid,12,CP6,4,0.0818309279926238
S1,hybrid-12Hz,hybrid,12,CP6,5,0.307948453219858
S1,hybrid-12Hz,hybrid,12,CP6,6,0.484355984407788
S1,hybrid-12Hz,hybrid,12,CP6,7,0.909884900061509
S1,hybrid-12Hz,hybrid,12,CP6,8,0.154790145967779
S1,hybrid-12Hz,hybrid,12,CP6,9,0.35690728535124
S1,hybrid-12Hz,hybrid,12,CP6,10,0.307175734991912
S1,hybrid-12Hz,hybrid,12,CP6,11,0.433294119057859
S1,hybrid-12Hz,hybrid,12,CP6,12,1.10239256029058
S1,hybrid-12Hz,hybrid,12,CP6,13,0.658042970777029
S1,hybrid-12Hz,hybrid,12,CP6,14,0.416894805540698
S1,hybrid-12Hz,hybrid,12,CP6,15,0.196710158911076
S1,hybrid-12Hz,hybrid,12,CP6,16,0.540963195757669
S1,hybrid-12Hz,hybrid,12,CP6,17,0.15205203582138
S1,hybrid-12Hz,hybrid,12,CP6,18,0.517049535505411
S1,hybrid-12Hz,hybrid,12,CP6,19,0.486635028868575
S1,hybrid-12Hz,hybrid,12,CP6,20,0.742950612937129
S1,hybrid-12Hz,hybrid,12,CP6,21,0.278834115986226
S1,hybrid-12Hz,hybrid,12,CP6,22,0.526623065270347
S1,hybrid-12Hz,hybrid,12,CP6,23,0.99067113733676
S1,hybrid-12Hz,hybrid,12,CP6,24,0.296027768125872
S1,hybrid-12Hz,hybrid,12,CP6,25,0.394932697367846
S1,hybrid-12Hz,hybrid,12,CP6,26,0.46409752947488
S1,hybrid-12Hz,hybrid,12,CP6,27,0.31224572008571
S1,hybrid-12Hz,hybrid,12,CP6,28,0.363649938109054
S1,hybrid-12Hz,hybrid,12,CP6,29,0.383431952163674
S1,hybrid-12Hz,hybrid,12,CP6,30,0.618510619077251
S1,hybrid-12Hz,hybrid,12,CP6,31,0.557416867081562
S1,hybrid-12Hz,hybrid,12,CP6,32,0.451680807563128
S1,hybrid-12Hz,hybrid,12,CP6,33,0.0725092312370497
S1,hybrid-12Hz,hybrid,12,CP6,34,0.842968332177685
S1,hybrid-12Hz,hybrid,12,CP6,35,0.564168813344726
S1,hybrid-12Hz,hybrid,12,CP6,36,0.673254042486379
S1,hybrid-12Hz,hybrid,12,P7,1,0.555636562952534
S1,hybrid-12Hz,hybrid,12,P7,2,0.463970129826698
S1,hybrid-12Hz,hybrid,12,P7,3,0.124120251533776
S1,hybrid-12Hz,hybrid,12,P7,4,0.488927272567784
S1,hybrid-12Hz,hybrid,12,P7,5,0.679139605112162
S1,hybrid-12Hz,hybrid,12,P7,6,0.162594325520991
S1,hybrid-12Hz,hybrid,12,P7,7,0.68244367130452
S1,hybrid-12Hz,hybrid,12,P7,8,0.324052601182249
S1,hybrid-12Hz,hybrid,12,P7,9,0.454659610791574
S1,hybrid-12Hz,hybrid,12,P7,10,0.39239967972044
S1,hybrid-12Hz,hybrid,12,P7,11,0.169108946590092
S1,hybrid-12Hz,hybrid,12,P7,12,0.227232277262609
S1,hybrid-12Hz,hybrid,12,P7,13,0.824725135529044
S1,hybrid-12Hz,hybrid,12,P7,14,0.258116628043051
S1,hybrid-12Hz,hybrid,12,P7,15,0.136951513993929
S1,hybrid-12Hz,hybrid,12,P7,16,0.52574492151072
S1,hybrid-12Hz,hybrid,12,P7,17,0.310358769685578
S1,hybrid-12Hz,hybrid,12,P7,18,0.874516607844293
S1,hybrid-12Hz,hybrid,12,P7,19,0.556836639932248
S1,hybrid-12Hz,hybrid,12,P7,20,0.220952995352154
S1,hybrid-12Hz,hybrid,12,P7,21,0.344309211549396
S1,hybrid-12Hz,hybrid,12,P7,22,0.215712736458437
S1,hybrid-12Hz,hybrid,12,P7,23,0.850132744748957
S1,hybrid-12Hz,hybrid,12,P7,24,0.640165405706985
S1,hybrid-12Hz,hybrid,12,P7,25,0.272067666089287
